Código da espécie,Nome cientifico,Código Nome Popular,Nome popular
35960,Crudia amazonica,52444,Orelha-de-cachorro
34182,Crudia oblonga,42275,Iperana
34182,Crudia oblonga,43382,Rim-de-paca
35355,Crudia parivoa,38976,Jutairana
34801,Crudia pubescens,47280,Ipê
34801,Crudia pubescens,36802,Iperana
34801,Crudia pubescens,52445,Jatairana
33387,Cryosophila warscewiczii,51533,Palmeira-do-panamá
20825,Cryptarrhena lunata,20095,Orchid
20825,Cryptarrhena lunata,20094,Orquídea
31688,Cryptocarya aschersoniana,46738,Anhuvinha-branca
31688,Cryptocarya aschersoniana,41232,Batalha
31688,Cryptocarya aschersoniana,38977,Caiaxio
31688,Cryptocarya aschersoniana,43383,Canela
31688,Cryptocarya aschersoniana,52446,Canela-amarela
31688,Cryptocarya aschersoniana,48980,Canela-areia
31688,Cryptocarya aschersoniana,50166,Canela-batalha
31688,Cryptocarya aschersoniana,49180,Canela-branca
31688,Cryptocarya aschersoniana,38202,Canela-cega
31688,Cryptocarya aschersoniana,50167,Canela-de-jacu
31688,Cryptocarya aschersoniana,37855,Canela-de-papagaio
31688,Cryptocarya aschersoniana,53997,Canela-de-porco
31688,Cryptocarya aschersoniana,36803,Canela-fogo
31688,Cryptocarya aschersoniana,50168,Canela-lageana
31688,Cryptocarya aschersoniana,51634,Canela-nhutinga
31688,Cryptocarya aschersoniana,36804,Canela-noz-moscada
31688,Cryptocarya aschersoniana,48981,Canela-pimenta
31688,Cryptocarya aschersoniana,47853,Canela-pururuca
31688,Cryptocarya aschersoniana,54129,Cataiaí
31688,Cryptocarya aschersoniana,54050,Nhatinga
31688,Cryptocarya aschersoniana,47854,Nhotinga-branca
31688,Cryptocarya aschersoniana,51268,Nhutinga
31688,Cryptocarya aschersoniana,46965,Noz-do-mato
31688,Cryptocarya aschersoniana,52447,Noz-moscada
31688,Cryptocarya aschersoniana,52448,Noz-moscada-brasileira
31688,Cryptocarya aschersoniana,43384,Noz-moscada-do-brasil
31688,Cryptocarya aschersoniana,40115,Pau-santo
31688,Cryptocarya aschersoniana,45135,Utinga
31689,Cryptocarya guianensis,38978,Caaxió
31689,Cryptocarya guianensis,47076,Caiaxió
32328,Cryptocarya hyrsuta,52449,Canela-branca
32328,Cryptocarya hyrsuta,41233,Canela-cheirosa
32328,Cryptocarya hyrsuta,50169,Canela-de-folha-miúda
32328,Cryptocarya hyrsuta,41234,Canela-de-papagaio
32328,Cryptocarya hyrsuta,48982,Madeira-de-rei
35356,Cryptocarya luteola,51479,Louro
35356,Cryptocarya luteola,41235,Louro-batata
34802,Cryptocarya mandioccana,50170,Batalha
34802,Cryptocarya mandioccana,45176,Cajati
34802,Cryptocarya mandioccana,42691,Canela-bastarda
34802,Cryptocarya mandioccana,47855,Canela-batalha
34802,Cryptocarya mandioccana,49739,Canela-branca
34802,Cryptocarya mandioccana,40116,Canela-lageana
32956,Cryptocarya minima,36805,Canela-abacate
32956,Cryptocarya minima,38979,Canela-do-brejo
32956,Cryptocarya minima,36806,Louro-abacate
35086,Cryptocarya moschata,89106,Cedrinho
35086,Cryptocarya moschata,89107,Guacá-maciele
35128,Cryptocarya schwackeana,44398,Canela-batalha
36384,Cryptocarya spp.,53730,Louro-amarelo
35961,Cryptomeria japonica,42740,Araucaria-do-japão
35961,Cryptomeria japonica,38980,Árvore-do-natal
35961,Cryptomeria japonica,47856,Cedro-japonês
20828,Cryptophoranthus atropurpureus,20100,Orchid
20828,Cryptophoranthus atropurpureus,20101,Orquídea
20827,Cryptophoranthus aurantiacus,20098,Orchid
20827,Cryptophoranthus aurantiacus,20099,Orquídea
20830,Cryptophoranthus dayana,20104,Orchid
20830,Cryptophoranthus dayana,20105,Orquídea
20829,Cryptophoranthus dodsonii,20102,Orchid
20829,Cryptophoranthus dodsonii,20103,Orquídea
33325,Cunninghamia sinensis,44399,Árvore-do-natal
33395,Cunuria crassipes,49311,Cunuri
32082,Cunuria spruceana,53534,Cunuri
34803,Cupania emarginata,45653,Cajueiro-do-campo
34803,Cupania emarginata,40369,Camboatã
1988476,Cupania furfuracea,89286,Caboatã-de-serra
1988476,Cupania furfuracea,89284,Camboatá
1988476,Cupania furfuracea,89285,Cubatã-folha-larga
35962,Cupania longifolia,38981,Pitomba
32329,Cupania oblongifolia,47857,Cabatã
32329,Cupania oblongifolia,44400,Camboatã
32329,Cupania oblongifolia,46739,Catingueiro-grado
32329,Cupania oblongifolia,43385,Pau-magro
2009675,Cupania paniculata,89411,Camboatã
31690,Cupania poiretii,50171,Arco-de-pipa
31690,Cupania poiretii,36807,Pau-de-canzil
35963,Cupania racemosa,45654,Caguantã
35963,Cupania racemosa,45033,Camboatã
35963,Cupania racemosa,48851,Camboatã-da-capoeira
35963,Cupania racemosa,53947,Cragoatã
35963,Cupania racemosa,37856,Cuvatã
34000,Cupania rugosa,88645,Camboatã
34000,Cupania rugosa,53775,Pau-magro
34050,Cupania screbiculata,38507,Espeturana
33540,Cupania spp.,41236,Amescla-de-cheiro
33540,Cupania spp.,50172,Amesclinha
33540,Cupania spp.,37742,Amora
33540,Cupania spp.,43386,Cabatã
33540,Cupania spp.,42614,Cabatã-de-rego
33540,Cupania spp.,43387,Cabatã-de-suia
33540,Cupania spp.,40001,Cabatã-lisa
33540,Cupania spp.,51624,Cabatã-preta
33540,Cupania spp.,40301,Caboatã-de-rego
33540,Cupania spp.,38982,Caboatã-preta
33540,Cupania spp.,47858,Casca-dura
33540,Cupania spp.,47859,Cascudo
33540,Cupania spp.,49224,Coração-de-negro
33540,Cupania spp.,43388,Jatobá
33540,Cupania spp.,36808,Louro
33540,Cupania spp.,38983,Macaxeira
33540,Cupania spp.,38984,Pau-de-arapuca
33540,Cupania spp.,44912,Pau-de-rego
34183,Cupania vernalis,44995,Arco-de-peneira
34183,Cupania vernalis,49458,Arco-de-pipa
34183,Cupania vernalis,44785,Camboatá
34183,Cupania vernalis,46740,Camboatã
34183,Cupania vernalis,44873,Camboatá-branco
34183,Cupania vernalis,43389,Camboatã-de-folha-grande
34183,Cupania vernalis,52450,Camboatá-vermelho
34183,Cupania vernalis,38985,Camboatã-vermelho
34183,Cupania vernalis,38341,Cambuatá
34183,Cupania vernalis,45655,Cubantã
34183,Cupania vernalis,42276,Cuvantã
34183,Cupania vernalis,54027,Gragoatã
34183,Cupania vernalis,52451,Guavatã
34183,Cupania vernalis,44786,Iaguá-rataí
34183,Cupania vernalis,45656,Jaguá-ratai
34183,Cupania vernalis,43390,Miguel-pintado
34183,Cupania vernalis,38606,Pau-d'água
34183,Cupania vernalis,43391,Pau-de-cantil
35245,Cupania voau-rana,42880,Vuarana
35357,Cupania zanthoxiloides,52452,Camboril
2007737,Cuphea brachiata,88702,Cuphea
35200,Cupressus funebris,47028,Cipreste-chorão
34184,Cupressus glauca,52453,Árvore-da-vida
34184,Cupressus glauca,53535,Cedro-do-bussaco
34184,Cupressus glauca,50173,Cedro-português
34184,Cupressus glauca,45657,Cipreste
32786,Cupressus goveniana,49312,Cipreste
32786,Cupressus goveniana,73375,Mendocino-cypress
34623,Cupressus macnabiana,51675,Cipreste-mac-nab
34623,Cupressus macnabiana,73382,Macnab's-cypress
32330,Cupressus macrocarpa,38986,Cipreste
32330,Cupressus macrocarpa,73383,Monterrey-cypress
35358,Cupressus sempervirens,41237,Cipreste
35358,Cupressus sempervirens,44540,Cipreste-comum
35358,Cupressus sempervirens,43392,Cipreste-da-itália
35358,Cupressus sempervirens,50174,Cipreste-piramidal
35358,Cupressus sempervirens,73374,Italian-cypress
32957,Curatella americana,41238,Aderno
32957,Curatella americana,40322,Bacabuai
32957,Curatella americana,47860,Caimbaíba
32957,Curatella americana,49467,Caimbé
32957,Curatella americana,45658,Cajueiro-bravo
32957,Curatella americana,43393,Cajueiro-bravo-do-campo
32957,Curatella americana,43394,Cajueiro-do-mato
32957,Curatella americana,43395,Cambaíba
32957,Curatella americana,38987,Cambarba
32957,Curatella americana,44541,Carvalho
32957,Curatella americana,45659,Curatela
32957,Curatella americana,38988,Folha-de-lixa
32957,Curatella americana,38078,Lixa
32957,Curatella americana,51589,Lixa-vegetal
32957,Curatella americana,45660,Lixeira
32957,Curatella americana,37857,Marajoara
32957,Curatella americana,45661,Marfim
32957,Curatella americana,38242,Pentieira
32957,Curatella americana,47861,Pororoca
32957,Curatella americana,36809,Sambaíba
32957,Curatella americana,42833,Sambaibinha
32957,Curatella americana,51269,Sobro
36438,Curupira tefeensis,42881,Castanha-curupira
35964,Cusparia toxicaria,47862,Angostura-venosa
20835,Cyanicula candida,20115,Orchid
20835,Cyanicula candida,20114,Orquídea
20836,Cyanicula ixoides,20117,Orchid
20836,Cyanicula ixoides,20116,Orquídea
35359,Cyathea arbuscula,49249,Feto-arborescente
35359,Cyathea arbuscula,50175,Samambaiaçu-do-brejo
35359,Cyathea arbuscula,51270,Xaxim
35965,Cyathea atrovirens,52454,Xaxim
32958,Cyathea caesariana,52455,Samambaiaçu
31691,Cyathea corcovadensis,49239,Feto-arborescente
31691,Cyathea corcovadensis,52456,Xaxim
2005965,Cyathea delgadii,88803,Xaxim
2005965,Cyathea delgadii,88986,Xaxim-de-espinho
32719,Cyathea elegantula,46741,Samambaiaçu
34185,Cyathea feei,36810,Feto-arborescente
34185,Cyathea feei,36811,Samambaiaçu
34185,Cyathea feei,41239,Xaxim
32331,Cyathea hirtula,45662,Feto-arborescente
32331,Cyathea hirtula,50176,Xaxim
32332,Cyathea leptocladia,47863,Feto-arborescente
32332,Cyathea leptocladia,40700,Xaxim-de-ramos
33341,Cyathea leucofolis,37858,Samambaiaçu
33541,Cyathea miersii,36812,Samambaiaçu
34804,Cyathea plagiopteris,47864,Feto-arborescente
34804,Cyathea plagiopteris,38989,Xaxim
32779,Cyathea proceroides,51531,Feto-arborescente
32779,Cyathea proceroides,40740,Xaxim
34805,Cyathea radens,51271,Feto-arborescente
34805,Cyathea radens,50177,Xaxim
34805,Cyathea radens,38990,Xaxim-arranhador
31692,Cyathea schanschin,43396,Feto-arborescente
31692,Cyathea schanschin,50178,Rabo-de-bugio
31692,Cyathea schanschin,50179,Samambaiaçu
31692,Cyathea schanschin,51272,Xaxim
31692,Cyathea schanschin,49250,Xaxim-nu
31693,Cyathea setosa,44401,Feto-arborescente
31693,Cyathea setosa,45663,Xaxim
34806,Cyathea vestita,43397,Feto-arborescente
34806,Cyathea vestita,52457,Xaxim-vestido
32333,Cybistax antisyphilitica,43398,Aipê
32333,Cybistax antisyphilitica,47389,Caroba
32333,Cybistax antisyphilitica,50180,Caroba-brava
32333,Cybistax antisyphilitica,47865,Caroba-de-flor-grande
32333,Cybistax antisyphilitica,40117,Caroba-de-flor-verde
32333,Cybistax antisyphilitica,44402,Caroba-do-campo
32333,Cybistax antisyphilitica,41240,Carobeira
32333,Cybistax antisyphilitica,51590,Carobinha-verde
32333,Cybistax antisyphilitica,36813,Cinco-chagas
32333,Cybistax antisyphilitica,49483,Cinco-folhas
32333,Cybistax antisyphilitica,36814,Ipê
32333,Cybistax antisyphilitica,53536,Ipê-batata
32333,Cybistax antisyphilitica,47866,Ipê-branco
32333,Cybistax antisyphilitica,38203,Ipê-da-várzea
32333,Cybistax antisyphilitica,47867,Ipê-de-flor-verde
32333,Cybistax antisyphilitica,51922,Ipê-mandioca
32333,Cybistax antisyphilitica,51631,Ipê-mirim
32333,Cybistax antisyphilitica,47491,Ipê-pardo
32333,Cybistax antisyphilitica,41241,Ipê-verde
32333,Cybistax antisyphilitica,47868,Jacarandá
20970,Cycas circinalis,47869,Cicas
20970,Cycas circinalis,20206,Cycas
20970,Cycas circinalis,20207,Sago Palm
20970,Cycas circinalis,37743,Sagu-das-molucas
34039,Cyclolobium claussenii,38408,Louveira
33542,Cyclolobium spp.,49192,Amarelinho
33542,Cyclolobium spp.,38991,Carrancuda
33542,Cyclolobium spp.,53418,Louveira
32334,Cyclolobium vecchii,41242,Cabriutinga
32334,Cyclolobium vecchii,42277,Louveira
32334,Cyclolobium vecchii,50181,Pau-ferro
30131,Cyclopogum congestus,35788,Orchid
30131,Cyclopogum congestus,35789,Orquídea
21187,Cycnoches aureum,20446,Orchid
21187,Cycnoches aureum,20447,Orquídea
1320639,Cycnoches chlorochilon,84879,Orchid
1320639,Cycnoches chlorochilon,84878,Orquídea
21184,Cycnoches egertonianum,20440,Orchid
21184,Cycnoches egertonianum,20441,Orquídea
21188,Cycnoches haagii,20448,Orchid
21188,Cycnoches haagii,20449,Orquídea
21181,Cycnoches loddigesii,20435,Orchid
21181,Cycnoches loddigesii,20434,Orquídea
21189,Cycnoches pentadacylum,20450,Orchid
21189,Cycnoches pentadacylum,20451,Orquídea
21183,Cycnoches peruvianum,20438,Orchid
21183,Cycnoches peruvianum,20439,Orquídea
21185,Cycnoches stenodactyum,20442,Orchid
21185,Cycnoches stenodactyum,20443,Orquídea
21186,Cycnoches suarezii,20444,Orchid
21186,Cycnoches suarezii,20445,Orquídea
21182,Cycnoches ventricosum,20436,Orchid
21182,Cycnoches ventricosum,20437,Orquídea
35966,Cydonia oblonga,52458,Marmeleiro-da-europa
33949,Cydonia vulgaris,44542,Marmeleiro
21199,Cymbidiella rhodochila,20470,Orchid
21199,Cymbidiella rhodochila,20471,Orquídea
21225,Cymbidium aberrans,20522,Orchid
21225,Cymbidium aberrans,20523,Orquídea
21234,Cymbidium aliciae,20540,Orchid
21234,Cymbidium aliciae,20541,Orquídea
21241,Cymbidium aloifolium,20554,Orchid
21241,Cymbidium aloifolium,20555,Orquídea
21228,Cymbidium angustifolium,20528,Orchid
21228,Cymbidium angustifolium,20529,Orquídea
21220,Cymbidium arrogans,20512,Orchid
21220,Cymbidium arrogans,20513,Orquídea
21221,Cymbidium atropurpureum,20514,Orchid
21221,Cymbidium atropurpureum,20515,Orquídea
21201,Cymbidium austrojaponicum,20475,Orchid
21201,Cymbidium austrojaponicum,20474,Orquídea
21244,Cymbidium banaense,20560,Orchid
21244,Cymbidium banaense,20561,Orquídea
21217,Cymbidium bicolor,20506,Orchid
21217,Cymbidium bicolor,20507,Orquídea
21216,Cymbidium borneense,20504,Orchid
21216,Cymbidium borneense,20505,Orquídea
21245,Cymbidium canaliculatum,20562,Orchid
21245,Cymbidium canaliculatum,20563,Orquídea
21214,Cymbidium celebicum,20500,Orchid
21214,Cymbidium celebicum,20501,Orquídea
21235,Cymbidium chloranthum,20542,Orchid
21235,Cymbidium chloranthum,20543,Orquídea
21227,Cymbidium cochleare,20526,Orchid
21227,Cymbidium cochleare,20527,Orquídea
21242,Cymbidium cyperifolium,20556,Orchid
21242,Cymbidium cyperifolium,20557,Orquídea
21236,Cymbidium dayanum,20544,Orchid
21236,Cymbidium dayanum,20545,Orquídea
21213,Cymbidium devonianum,20498,Orchid
21213,Cymbidium devonianum,20499,Orquídea
21222,Cymbidium eburneum,20516,Orchid
21222,Cymbidium eburneum,20517,Orquídea
21243,Cymbidium elegans,20558,Orchid
21243,Cymbidium elegans,20559,Orquídea
21240,Cymbidium elongatum,20552,Orchid
21240,Cymbidium elongatum,20553,Orquídea
21239,Cymbidium ensifolium,20550,Orchid
21239,Cymbidium ensifolium,20551,Orquídea
21233,Cymbidium erythraeum,20538,Orchid
21233,Cymbidium erythraeum,20539,Orquídea
21238,Cymbidium erythrostylum,20548,Orchid
21238,Cymbidium erythrostylum,20549,Orquídea
21229,Cymbidium evrardii,20530,Orchid
21229,Cymbidium evrardii,20531,Orquídea
21246,Cymbidium giganteum,20564,Orchid
21246,Cymbidium giganteum,20565,Orquídea
21247,Cymbidium grandiflorum,20566,Orchid
21247,Cymbidium grandiflorum,20567,Orquídea
21202,Cymbidium haematodes,20477,Orchid
21202,Cymbidium haematodes,20476,Orquídea
21237,Cymbidium hibrido,20546,Orchid
21237,Cymbidium hibrido,20547,Orquídea
21203,Cymbidium iansonii,20479,Orchid
21203,Cymbidium iansonii,20478,Orquídea
21204,Cymbidium indochinense,20481,Orchid
21204,Cymbidium indochinense,20480,Orquídea
21248,Cymbidium insigne,20568,Orchid
21248,Cymbidium insigne,20569,Orquídea
21205,Cymbidium leroyi,20483,Orchid
21205,Cymbidium leroyi,20482,Orquídea
21206,Cymbidium obtusum,20485,Orchid
21206,Cymbidium obtusum,20484,Orquídea
21207,Cymbidium pubescens,20487,Orchid
21207,Cymbidium pubescens,20486,Orquídea
21208,Cymbidium serratum,20489,Orchid
21208,Cymbidium serratum,20488,Orquídea
21226,Cymbidium suave,20524,Orchid
21226,Cymbidium suave,20525,Orquídea
21211,Cymbidium suavissimum subsp. hort,20494,Orchid
21211,Cymbidium suavissimum subsp. hort,20495,Orquídea
21209,Cymbidium szechuanicum,20491,Orchid
21209,Cymbidium szechuanicum,20490,Orquídea
21232,Cymbidium tigrinum,20536,Orchid
21232,Cymbidium tigrinum,20537,Orquídea
21210,Cymbidium tortisepalum,20493,Orchid
21210,Cymbidium tortisepalum,20492,Orquídea
21212,Cymbidium tosyaense,20496,Orchid
21212,Cymbidium tosyaense,20497,Orquídea
21223,Cymbidium tracyanum,20518,Orchid
21223,Cymbidium tracyanum,20519,Orquídea
21219,Cymbidium whiteae,20510,Orchid
21219,Cymbidium whiteae,20511,Orquídea
21231,Cymbidium wilsonii,20534,Orchid
21231,Cymbidium wilsonii,20535,Orquídea
21230,Cymbidium xiphiifolium,20532,Orchid
21230,Cymbidium xiphiifolium,20533,Orquídea
21215,Cymbidium yakibaran,20502,Orchid
21215,Cymbidium yakibaran,20503,Orquídea
21218,Cymbidium yunnanense,20508,Orchid
21218,Cymbidium yunnanense,20509,Orquídea
21224,Cymbidium zaleskianum,20520,Orchid
21224,Cymbidium zaleskianum,20521,Orquídea
33426,Cymbopetalum brasiliense,47390,Pimenta-de-boto
31694,Cynometra bauhiniaefolia,43399,Mandubirá
32960,Cynometra cuneata,41243,Jutairana
33543,Cynometra spp.,47870,Amesclão
32335,Cynometra spruceana,36815,Jutairana
1979367,Cynophalla hastata,88868,Feijão-bravo
21298,Cynorkis anisoloba,20668,Orchid
21298,Cynorkis anisoloba,20669,Orquídea
21297,Cynorkis clarae,20666,Orchid
21297,Cynorkis clarae,20667,Orquídea
32336,Cyphomandra spp.,38992,Canela-da-serra
32336,Cyphomandra spp.,45664,Capoeirão
32336,Cyphomandra spp.,50182,Jurubeba
1075117,Cypripedium acaule,74058,Pink-moccasin-flower
21301,Cypripedium album,20674,Orchid
21301,Cypripedium album,20675,Orquídea
21303,Cypripedium appletonianum,20677,Orchid
21303,Cypripedium appletonianum,20676,Orquídea
21412,Cypripedium argus,20844,Orchid
21412,Cypripedium argus,20845,Orquídea
21394,Cypripedium arietinum,20816,Orchid
21394,Cypripedium arietinum,20817,Orquídea
21394,Cypripedium arietinum,74062,Ram's-head-lady's-slipper
21373,Cypripedium barbatum,20776,Orchid
21373,Cypripedium barbatum,20777,Orquídea
21399,Cypripedium bellatulum,20826,Orchid
21399,Cypripedium bellatulum,20827,Orquídea
21305,Cypripedium biflorum,20679,Orchid
21305,Cypripedium biflorum,20678,Orquídea
21363,Cypripedium binoti,20758,Orchid
21363,Cypripedium binoti,20759,Orquídea
21306,Cypripedium boxallii,20681,Orchid
21306,Cypripedium boxallii,20680,Orquídea
21307,Cypripedium bullenianum,20683,Orchid
21307,Cypripedium bullenianum,20682,Orquídea
21351,Cypripedium burbidgei,20738,Orchid
21351,Cypripedium burbidgei,20739,Orquídea
21382,Cypripedium calceolus,20792,Orchid
21382,Cypripedium calceolus,20793,Orquídea
21444,Cypripedium californicum,74059,California-lady's-slipper
21444,Cypripedium californicum,20896,Orchid
21444,Cypripedium californicum,20897,Orquídea
21308,Cypripedium callosum,20685,Orchid
21308,Cypripedium callosum,20684,Orquídea
21459,Cypripedium calloum,20920,Orchid
21459,Cypripedium calloum,20921,Orquídea
21384,Cypripedium canadense,20796,Orchid
21384,Cypripedium canadense,20797,Orquídea
21443,Cypripedium candidum,20894,Orchid
21443,Cypripedium candidum,20895,Orquídea
21443,Cypripedium candidum,74063,White-lady's-slipper
21309,Cypripedium cannartianum,20687,Orchid
21309,Cypripedium cannartianum,20686,Orquídea
21352,Cypripedium caricinum,20740,Orchid
21352,Cypripedium caricinum,20741,Orquídea
21438,Cypripedium caudatum,20886,Orchid
21438,Cypripedium caudatum,20887,Orquídea
21405,Cypripedium chamberlainianum,20834,Orchid
21405,Cypripedium chamberlainianum,20835,Orquídea
21377,Cypripedium charlesworthii,20784,Orchid
21377,Cypripedium charlesworthii,20785,Orquídea
21454,Cypripedium ciliolare,20912,Orchid
21454,Cypripedium ciliolare,20913,Orquídea
21389,Cypripedium concolor,20806,Orchid
21389,Cypripedium concolor,20807,Orquídea
21370,Cypripedium cordigerum,20770,Orchid
21370,Cypripedium cordigerum,20771,Orquídea
21310,Cypripedium crossii,20689,Orchid
21310,Cypripedium crossii,20688,Orquídea
21383,Cypripedium cruciforme,20794,Orchid
21383,Cypripedium cruciforme,20795,Orquídea
21439,Cypripedium curtisii,20888,Orchid
21439,Cypripedium curtisii,20889,Orquídea
21311,Cypripedium dayanum,20691,Orchid
21311,Cypripedium dayanum,20690,Orquídea
21420,Cypripedium dayi,20856,Orchid
21420,Cypripedium dayi,20857,Orquídea
21422,Cypripedium delenatii,20860,Orchid
21422,Cypripedium delenatii,20861,Orquídea
21371,Cypripedium dicksonianum,20772,Orchid
21371,Cypripedium dicksonianum,20773,Orquídea
21396,Cypripedium dilectum,20820,Orchid
21396,Cypripedium dilectum,20821,Orquídea
21434,Cypripedium druryi,20880,Orchid
21434,Cypripedium druryi,20881,Orquídea
21453,Cypripedium elegans,20910,Orchid
21453,Cypripedium elegans,20911,Orquídea
