Cod;NomeCientifico;NomePopular
31850;Nectandra nitidula;Louro-amarelo
31850;Nectandra nitidula;Bago-de-louro-amarelo
31850;Nectandra nitidula;Canela-sassafrás
31850;Nectandra nitidula;Canela-do-córrego
31850;Nectandra nitidula;Canela-do-mato
31850;Nectandra nitidula;Sassafrás
31850;Nectandra nitidula;Canela-da-mata-ciliar
31850;Nectandra nitidula;Louro-de-folha-larga
31850;Nectandra nitidula;Canela
31850;Nectandra nitidula;Canela-amarela
31850;Nectandra nitidula;Embuia-amarela
31850;Nectandra nitidula;Canela-do-brejo
31850;Nectandra nitidula;Canela-parda
35511;Nectandra oppositifolia;Canela-ferrugem
35511;Nectandra oppositifolia;Canela-amarela
35511;Nectandra oppositifolia;Canela-bugra
33409;Nectandra pichurim;Louro
36385;Nectandra psammophila;Canela-amarela
33681;Nectandra puberula;Canela-amarga
33681;Nectandra puberula;Louro-preto
33681;Nectandra puberula;Pau-de-sant'ana
33681;Nectandra puberula;Louro-amarelo
33681;Nectandra puberula;Surinêa
33681;Nectandra puberula;Louro-amargoso
33681;Nectandra puberula;Canela-preta-amargosa
33681;Nectandra puberula;Canela-amarela
33681;Nectandra puberula;Canela-goiaba
33681;Nectandra puberula;Fruta-de-jacu
33681;Nectandra puberula;Canela-amargosa
33681;Nectandra puberula;Canela-preta-da-serra
33681;Nectandra puberula;Canela-do-brejo
33681;Nectandra puberula;Canela-parda
33681;Nectandra puberula;Canela-fedorenta
1983620;Nectandra pulverulenta;Louro-abacate
33682;Nectandra purpurea;Canela-de-folha-larga
2000913;Nectandra purusensis;Louro-preto
34313;Nectandra reticulata;Canela-inhaíba
34313;Nectandra reticulata;Canela-cabeluda
34313;Nectandra reticulata;Canela-jacu
34313;Nectandra reticulata;Inhaíba
34313;Nectandra reticulata;Canela-gosmenta
34313;Nectandra reticulata;Canela-escura
34313;Nectandra reticulata;Canela-preta-verdadeira
34313;Nectandra reticulata;Canela-prego
34313;Nectandra reticulata;Louro-preto
34313;Nectandra reticulata;Canela-de-cacho
34313;Nectandra reticulata;Canela-de-veado
34313;Nectandra reticulata;Canela-massapê
34313;Nectandra reticulata;Canela-ferrugem
34313;Nectandra reticulata;Canela-puante
34313;Nectandra reticulata;Canela-preta
34313;Nectandra reticulata;Canela-parda
34313;Nectandra reticulata;Louro-de-casca-preta
34313;Nectandra reticulata;Canela
35696;Nectandra riedelii;
32484;Nectandra rigida;Canela-de-folha-larga
32484;Nectandra rigida;Canela-burra
32484;Nectandra rigida;Canela-inuçara
32484;Nectandra rigida;Canela-dura
32484;Nectandra rigida;Canela-ceibo
32484;Nectandra rigida;Canela-fedorenta
32484;Nectandra rigida;Canela-batalha
32484;Nectandra rigida;Canela-branca
32484;Nectandra rigida;Canela-seiva
32484;Nectandra rigida;Canela-de-folha-grande
32484;Nectandra rigida;Louro-da-mata-virgem
32484;Nectandra rigida;Catinga-de-negro
32484;Nectandra rigida;Canela-amarela
32484;Nectandra rigida;Canela-ferrugem
32484;Nectandra rigida;Canela-seibo
32484;Nectandra rigida;Canela-garuva
36116;Nectandra robusta;Canela-grande
36116;Nectandra robusta;Canelaçu
36116;Nectandra robusta;Batalha
36116;Nectandra robusta;Canela-batalha
36116;Nectandra robusta;Canelão
33367;Nectandra rodiei;
34494;Nectandra rubra;
33885;Nectandra saligna;
31851;Nectandra spp.;Louro-consuelo
31851;Nectandra spp.;Canela-samambaia
31851;Nectandra spp.;Canela-do-nativo
31851;Nectandra spp.;Canela-de-brinco
31851;Nectandra spp.;Louro-jacaré
31851;Nectandra spp.;Louro-cedro
31851;Nectandra spp.;Louro-cheiroso
31851;Nectandra spp.;Louro-japurá
31851;Nectandra spp.;Canela-limão
31851;Nectandra spp.;Canela-lajeana
31851;Nectandra spp.;Louro-canela
31851;Nectandra spp.;Jataí-amarelo
34556;Nectandra turbacensis;Cigua
34556;Nectandra turbacensis;Canela-vermelha
33297;Nectandra tweediei;
32485;Nectandra venolosa;Canelinha
34492;Nectandra villosa;
32486;Nectandra warmingii;Canela-amarela
36335;Nectandra willdenoviana;
36393;Neea krukovii;Pau-de-cobra
33093;Neea macrophylla;
1995708;Neea madeirana;João-mole
32822;Neea oppositifolia;João-mole
30911;Neea spp.;Jitó
31852;Neea spruceana;
33890;Nemaluma anomala;
31310;Nemaluma spp.;
34070;Nenga wendlandiana;Palmeira
4227;Neoabbottia spp.;
5096;Neobathiea spp.;
30191;Neobenthamia gracilis;Orchid
30191;Neobenthamia gracilis;Orquídea
5383;Neobenthamia spp.;
1320039;Neobenthania gracillis;
1320002;Neobenthania spp.;
4228;Neobesseya spp.;
4229;Neobinghamia spp.;
26393;Neobolusia glabripetala;Orchid
26393;Neobolusia glabripetala;Orquídea
5097;Neobolusia spp.;
26395;Neobuxbaumia mezcalaensis;Cactus
26395;Neobuxbaumia mezcalaensis;Cacto
26396;Neobuxbaumia multiareolata;Cacto
26396;Neobuxbaumia multiareolata;Cactus
26397;Neobuxbaumia nuda;
4230;Neobuxbaumia spp.;
26398;Neobuxbaumia tetetzo;Cacto
26398;Neobuxbaumia tetetzo;Cactus
4231;Neocardenasia spp.;
4232;Neochilenia spp.;
5098;Neoclemensia spp.;
5099;Neocogniauxia spp.;
4233;Neodawsonia spp.;
4234;Neoevansia spp.;
26405;Neofinetia falcata;Orquídea
26405;Neofinetia falcata;Orchid
5100;Neofinetia spp.;
30193;Neogardneria murrayama;Orquídea
30193;Neogardneria murrayama;Orchid
5384;Neogardneria spp.;
4235;Neogomesia spp.;
30195;Neolauchea pulchella;Orquídea
30195;Neolauchea pulchella;Orchid
5385;Neolauchea spp.;
26407;Neolloydia acunensis;
520122;Neolloydia conoidea;Biznaga-cónica
26408;Neolloydia dasyacantha;
26409;Neolloydia erectocentra;Cacto
26409;Neolloydia erectocentra;Cactus
4236;Neolloydia spp.;
4237;Neolobivia spp.;
33377;Neomitranthes spp.;Marçal
33094;Neomitranthes warmingiana;Batinga-preta
5101;Neomoorea spp.;
26413;Neoporteria armata;Cacto
26413;Neoporteria armata;Cactus
26414;Neoporteria aspillagae;Cacto
26414;Neoporteria aspillagae;Cactus
26415;Neoporteria carrizalensis;Cacto
26415;Neoporteria carrizalensis;Cactus
26416;Neoporteria chaniarensis;
26417;Neoporteria chorosensis;Cactus
26417;Neoporteria chorosensis;Cacto
26418;Neoporteria clavata;Cacto
26418;Neoporteria clavata;Cactus
26419;Neoporteria coimasensis;Cactus
26419;Neoporteria coimasensis;Cacto
26420;Neoporteria coliguayensis;
26421;Neoporteria confinis;Cacto
26421;Neoporteria confinis;Cactus
26422;Neoporteria dimorpha;Cactus
26422;Neoporteria dimorpha;Cacto
26423;Neoporteria gerocephala;Cactus
26423;Neoporteria gerocephala;Cacto
26424;Neoporteria horrida;Cacto
26424;Neoporteria horrida;Cactus
26425;Neoporteria huascensis;Cacto
26425;Neoporteria huascensis;Cactus
26426;Neoporteria jussieui;Cacto
26426;Neoporteria jussieui;Cactus
26427;Neoporteria kunzei;Cacto
26427;Neoporteria kunzei;Cactus
26428;Neoporteria limariensis;Cacto
26428;Neoporteria limariensis;Cactus
26429;Neoporteria multicolor;Cacto
26429;Neoporteria multicolor;Cactus
26430;Neoporteria nidus;Cactus
26430;Neoporteria nidus;Cacto
26431;Neoporteria nigrihorrida;Cacto
26431;Neoporteria nigrihorrida;Cactus
26432;Neoporteria odoriflora;
26433;Neoporteria setosiflora;Cacto
26433;Neoporteria setosiflora;Cactus
4238;Neoporteria spp.;
26434;Neoporteria totoralensis;Cactus
26434;Neoporteria totoralensis;Cacto
26435;Neoporteria wagenknechtii;Cacto
26435;Neoporteria wagenknechtii;Cactus
4239;Neoraimondia spp.;
33932;Neoraputia alba;
32180;Neoraputia saldanhae;Arapocamirim
30836;Neoraputia spp.;
1320284;Neoregelia carolinae;
1320283;Neoregelia spp.;
5102;Neotinea spp.;
5103;Neottia spp.;
5104;Neottianthe spp.;
26459;Neowerdermannia chilensis;Cactus
26459;Neowerdermannia chilensis;Cacto
26460;Neowerdermannia peruviana;Cactus
26460;Neowerdermannia peruviana;Cacto
4240;Neowerdermannia spp.;
5105;Neowilliamsia spp.;
33302;Neoxythece robusta;Guajará
34001;Neoxythece spp.;
5106;Nephelaphyllum spp.;
33683;Nephelea arborea;Feto-arborescente
33683;Nephelea arborea;Xaxim
34002;Nephelea setosa;
152903;Nephelea spp.;
34932;Nephelium litchi;Lechia
34932;Nephelium litchi;Alexia
34932;Nephelium litchi;Alixia
34932;Nephelium litchi;Lichi
34932;Nephelium litchi;Lichia
31853;Nephelium longana;Olho-de-boi
31853;Nephelium longana;Olho-de-dragão
31853;Nephelium longana;Longana
35158;Nerium oleander;Espirradeira
26607;Nervilia seposita;Orquídea
26607;Nervilia seposita;Orchid
5107;Nervilia spp.;
26609;Neuwiedia singapureana;Orquídea
26609;Neuwiedia singapureana;Orchid
5108;Neuwiedia spp.;
33684;Newtonia contorta;Angico-rosa
31854;Newtonia glaziovii;Cauvi
31854;Newtonia glaziovii;Caubi
31854;Newtonia glaziovii;Caovi
31854;Newtonia glaziovii;Cambuí-angico
1034016;Newtonia suaveolens;Timborana
652933;Nidema ottonis;
146067;Nidema spp.;
26611;Nigritella corneliana;Orchid
26611;Nigritella corneliana;Orquídea
26612;Nigritella nigra;Orchid
26612;Nigritella nigra;Orquídea
26613;Nigritella rosea;Orquídea
26613;Nigritella rosea;Orchid
26614;Nigritella rubra;Orchid
26614;Nigritella rubra;Orquídea
5109;Nigritella spp.;
33262;Niopa macrocarpa;
148512;Niopa spp.;
4241;Nopalea spp.;
26619;Nopalxochia ackermannii;Cactus
26619;Nopalxochia ackermannii;Cacto
26620;Nopalxochia conzattianum;Cacto
26620;Nopalxochia conzattianum;Cactus
4242;Nopalxochia spp.;
32731;Norantea brasiliensis;Agarrapé
36117;Norantea guianensis;
36523;Norantea guianensis goyazensis;Flor-de-papagaio
36523;Norantea guianensis goyazensis;Agarrapé
32653;Nothofagus antartica;
26623;Notocactus arnostianus;Cactus
26623;Notocactus arnostianus;Cacto
26624;Notocactus campestrensis;Cacto
26624;Notocactus campestrensis;Cactus
26625;Notocactus cristatoides;Cactus
26625;Notocactus cristatoides;Cacto
26626;Notocactus curvispinus;Cactus
26626;Notocactus curvispinus;Cacto
26627;Notocactus glomeratus;Cactus
26627;Notocactus glomeratus;Cacto
26628;Notocactus grandiensis;Cacto
26628;Notocactus grandiensis;Cactus
26629;Notocactus gutierrezii;Cacto
26629;Notocactus gutierrezii;Cactus
26630;Notocactus incomptus;Cacto
26630;Notocactus incomptus;Cactus
26631;Notocactus macambarensis;Cacto
26631;Notocactus macambarensis;Cactus
26632;Notocactus meonacanthus;Cacto
26632;Notocactus meonacanthus;Cactus
26633;Notocactus miniatispinus;Cacto
26633;Notocactus miniatispinus;Cactus
26634;Notocactus permutatus;Cacto
26634;Notocactus permutatus;Cactus
26635;Notocactus polyacanthus;Cacto
26635;Notocactus polyacanthus;Cactus
26636;Notocactus ritterianus;Cacto
26636;Notocactus ritterianus;Cactus
26637;Notocactus rubropedatus;Cacto
26637;Notocactus rubropedatus;Cactus
26638;Notocactus rudibuenekeri;Cacto
26638;Notocactus rudibuenekeri;Cactus
26639;Notocactus soldtianus;Cacto
26639;Notocactus soldtianus;Cactus
26640;Notocactus spinibarbis;Cacto
26640;Notocactus spinibarbis;Cactus
4243;Notocactus spp.;
26641;Notocactus stockingeri;Cacto
26641;Notocactus stockingeri;Cactus
26665;Notylia albida;Orquídea
26665;Notylia albida;Orchid
26667;Notylia amesii;Orquídea
26667;Notylia amesii;Orchid
26668;Notylia bipartita;Orchid
26668;Notylia bipartita;Orquídea
26664;Notylia ecuadorensis;Orquídea
26664;Notylia ecuadorensis;Orchid
26663;Notylia lankesteri;Orchid
26663;Notylia lankesteri;Orquídea
26661;Notylia latilabia;Orchid
26661;Notylia latilabia;Orquídea
26669;Notylia longispatha;Orquídea
26669;Notylia longispatha;Orchid
26670;Notylia lyrata;Orquídea
26670;Notylia lyrata;Orchid
26666;Notylia microchila;Orchid
26666;Notylia microchila;Orquídea
26662;Notylia pentachne;Orchid
26662;Notylia pentachne;Orquídea
5110;Notylia spp.;
26671;Notylia yauperiensis;Orquídea
26671;Notylia yauperiensis;Orchid
26683;Nyctocereus pietatus;
26684;Nyctocereus serpentinus;Cacto
26684;Nyctocereus serpentinus;Cactus
4244;Nyctocereus spp.;
5111;Oberonia spp.;
4245;Obregonia spp.;
34493;Ochroma lagopus;
33095;Ochroma pyramidale;Pata-de-lebre
33095;Ochroma pyramidale;Pau-de-jangada
33095;Ochroma pyramidale;Maniorana
33095;Ochroma pyramidale;Balsa
33095;Ochroma pyramidale;Pau-de-balsa
33095;Ochroma pyramidale;Mamoninho
33095;Ochroma pyramidale;Mamorana
33095;Ochroma pyramidale;Topa
152826;Ochroma spp.;
36118;Ocotea aciphylla;Canela-poca
36118;Ocotea aciphylla;Canela-amarela-de-cheiro
36118;Ocotea aciphylla;Canela-amarela
36118;Ocotea aciphylla;Louro-rosa
36118;Ocotea aciphylla;Canela-branca
36118;Ocotea aciphylla;Pau-rosa
36118;Ocotea aciphylla;Louro-amarelo-de-cheiro
36118;Ocotea aciphylla;Louro-cânfora
36118;Ocotea aciphylla;Canela-porca
36118;Ocotea aciphylla;Abacaterana
33096;Ocotea acutangula;Canela
33096;Ocotea acutangula;Louro-tamancão
31855;Ocotea acutifolia;Louro-branco
31855;Ocotea acutifolia;Louro-do-paraná
31855;Ocotea acutifolia;Louro-do-chaco
31855;Ocotea acutifolia;Canelinha-da-serra
31855;Ocotea acutifolia;Canela-preta
31855;Ocotea acutifolia;Canela-branca
31855;Ocotea acutifolia;Canela
31855;Ocotea acutifolia;Louro-branco-do-paraná
35159;Ocotea amazonica;Canela-mamelada
33097;Ocotea angustifolia;Louro-branco
36119;Ocotea aniboides;Aniba
32114;Ocotea arechavaletae;
31856;Ocotea argyrophylla;Louro-seda
31856;Ocotea argyrophylla;Folha-prateada
32487;Ocotea bahiensis;Canela-da-bahia
32042;Ocotea barcellensis;Canelão
32070;Ocotea basicordatifolia;
1320904;Ocotea baturitensis;Louro-preto
35512;Ocotea benthamiana;Pau-de-quito
35512;Ocotea benthamiana;Puxuri
36120;Ocotea bicolor;Canela-bicolor
36120;Ocotea bicolor;Canela
32181;Ocotea blanchetii;Canela-fedorenta
31857;Ocotea bofo;Canela-gosmenta
31857;Ocotea bofo;Bofo
31857;Ocotea bofo;Pau-quiabo
32732;Ocotea boissieriana;Canelinha
36121;Ocotea brachybotra;Canela-gosma
36121;Ocotea brachybotra;Canela-gosmenta
36121;Ocotea brachybotra;Canela-limbosa
34616;Ocotea bracteosa;Louro
32119;Ocotea brasiliensis;Canela-fogo
34933;Ocotea canaliculata;Louro-pimenta
34933;Ocotea canaliculata;Louro-branco
33685;Ocotea catharinensis;Canela-toiça
33685;Ocotea catharinensis;Canela
33685;Ocotea catharinensis;Canela-coqueira
33685;Ocotea catharinensis;Canela-coqueiro
33685;Ocotea catharinensis;Canela-bicha
33685;Ocotea catharinensis;Canela-pimenta
33685;Ocotea catharinensis;Canela-pinho
33685;Ocotea catharinensis;Canela-sassafrás
33685;Ocotea catharinensis;Canela-preta
33685;Ocotea catharinensis;Canela-brota
33685;Ocotea catharinensis;Canela-parda
33685;Ocotea catharinensis;Canela-amarela
33685;Ocotea catharinensis;Canela-bicho
33685;Ocotea catharinensis;Canela-broto
35769;Ocotea caudata;Louro-preto
1982135;Ocotea ceanothifolia;Louro-branco
34934;Ocotea cernua;Pau-cravo
34934;Ocotea cernua;Louro-canelinha
34934;Ocotea cernua;Lican
34934;Ocotea cernua;Canelinha
34934;Ocotea cernua;Pau-rosa
1982137;Ocotea cinerea;Louro-fedorento
34557;Ocotea commutata;Cedro-canela
32488;Ocotea complicata;Caneleira-da-praia
32489;Ocotea conferta;Canela-prego
1999740;Ocotea confertiflora;Canela-lajiana
36122;Ocotea cordata;Canela
31858;Ocotea corymbosa;Canela-puante
31858;Ocotea corymbosa;Canela-fedida
31858;Ocotea corymbosa;Canela-preta
31858;Ocotea corymbosa;Canela-bosta
31858;Ocotea corymbosa;Canela-de-corvo
31858;Ocotea corymbosa;Canela-corvo
31858;Ocotea corymbosa;Canela-fedorenta
31858;Ocotea corymbosa;Canela
32075;Ocotea costulata;Abacaterana
36123;Ocotea cujumary;Cucumari
36123;Ocotea cujumary;Cucheri
36123;Ocotea cujumary;Cuchumari
36123;Ocotea cujumary;Cumari
36123;Ocotea cujumary;Cuiumari
36123;Ocotea cujumary;Cujumari
34314;Ocotea cymbarum;Louro-espinho
34314;Ocotea cymbarum;Louro-amarelo
34314;Ocotea cymbarum;Sassafrás-do-pará
34314;Ocotea cymbarum;Louro
34314;Ocotea cymbarum;Pau-sassafrás-do-amazonas
34314;Ocotea cymbarum;Canela-sassafrás-preta
34314;Ocotea cymbarum;Pau-sassafrás
34314;Ocotea cymbarum;Louro-imbaúba
34314;Ocotea cymbarum;Louro-mamuí
34314;Ocotea cymbarum;Pau-sassafrás-do-Amazonas
34314;Ocotea cymbarum;Louro-inamuí
34314;Ocotea cymbarum;Louro-mamori
34314;Ocotea cymbarum;Louro-mamuri
34314;Ocotea cymbarum;Sassafrás
34314;Ocotea cymbarum;Louro-mamorim
34314;Ocotea cymbarum;Pau-de-gasolina
34314;Ocotea cymbarum;Louro-inhamuí
34314;Ocotea cymbarum;Louro-nhamuí
34314;Ocotea cymbarum;Sassafrás-do-amazonas
34314;Ocotea cymbarum;Nhamuí
34314;Ocotea cymbarum;Louro-abacate
34314;Ocotea cymbarum;Sassafrás-do-orenoco
1982143;Ocotea daphnifolia;Louro-da-mata
31859;Ocotea densiflora;
34935;Ocotea diospyrifolia;Canela-louro
34935;Ocotea diospyrifolia;Canela-amarela
34935;Ocotea diospyrifolia;Louro-amarelo
34935;Ocotea diospyrifolia;Canela
34315;Ocotea dispersa;Canelinha
34315;Ocotea dispersa;Caneleira
34315;Ocotea dispersa;Canela-lisa
32490;Ocotea divaricata;Caneleira
32490;Ocotea divaricata;Canela-lisa
33686;Ocotea elegans;Canela-do-campo
33686;Ocotea elegans;Canela-ferro
33686;Ocotea elegans;Canela-sassafrás-do-campo
33686;Ocotea elegans;Sassafrás-do-campo
31860;Ocotea fragrantissima;Louro-preto
2023907;Ocotea glandulosa;Louro-cheiroso
1982156;Ocotea glauca;Louro-branco
33447;Ocotea glaucina;Canela-tapinhoã
34558;Ocotea glaziovii;Canela
33098;Ocotea glomerata;Louro
33098;Ocotea glomerata;Caneleira
33687;Ocotea grandiflora;Canelinha
32148;Ocotea grandis;
35513;Ocotea guianensis;Louro-branco
35513;Ocotea guianensis;Louro
35513;Ocotea guianensis;Louro-tamancão
35513;Ocotea guianensis;Cujumari-das-guyanas
35513;Ocotea guianensis;Cajumarirã
35513;Ocotea guianensis;Cujumarimirim
35513;Ocotea guianensis;Cujumarirana
35513;Ocotea guianensis;Umarirana
35513;Ocotea guianensis;Cuiumarirana
35513;Ocotea guianensis;Louro-tamanco
35513;Ocotea guianensis;Tamanqueiro
35513;Ocotea guianensis;Cumarirana
35513;Ocotea guianensis;Louro-das-guyanas
35513;Ocotea guianensis;Louro-prata
34936;Ocotea gurgelii;Canela
34637;Ocotea hookeriana;Itaúba-preta
31861;Ocotea indecora;Pau-sassafrás
31861;Ocotea indecora;Canela-lageana
31861;Ocotea indecora;Canela-sassafrás
31861;Ocotea indecora;Sassafrás
31861;Ocotea indecora;Canela-sassafrás-da-serra
31861;Ocotea indecora;Canela-preta
31861;Ocotea indecora;Canela
33886;Ocotea lanceolata;
32491;Ocotea lancifolia;Canela
32491;Ocotea lancifolia;Canela-amarela
32491;Ocotea lancifolia;Louro-amarelo
32663;Ocotea laxiflora;
33099;Ocotea lindbergii;Canela-inhaúba
33099;Ocotea lindbergii;Canelinha-ubá
34937;Ocotea macropoda;Canela-verdadeira
34937;Ocotea macropoda;Canela-da-serra
35255;Ocotea martiana;
1982406;Ocotea matogrossensis;Louro
1982406;Ocotea matogrossensis;Pajurá
1982406;Ocotea matogrossensis;Louro-abacate
31862;Ocotea megaphylla;Nuva
31862;Ocotea megaphylla;Itaúba
31862;Ocotea megaphylla;Louro-itaúba
32120;Ocotea minarum;Canela-vassoura
1982410;Ocotea minor;Louro-pequeno
35514;Ocotea neesiana;Louro-canela
35514;Ocotea neesiana;Louro-preto
35514;Ocotea neesiana;Louro
35514;Ocotea neesiana;Canelão
1982417;Ocotea nigrescens;Louro-preto
36124;Ocotea nitidula;Louro
1982418;Ocotea notata;Canela
35515;Ocotea odorata;Louro-branco
35515;Ocotea odorata;Canelamirim
35515;Ocotea odorata;Canela-louro
35515;Ocotea odorata;Canela-limão
32492;Ocotea odorifera;Canelinha
32492;Ocotea odorifera;Canela-mulungu
32492;Ocotea odorifera;Canela-sassafrás-de-folha-grande
32492;Ocotea odorifera;Sassafrás-do-paraná
32492;Ocotea odorifera;Sassafrás-funcho
32492;Ocotea odorifera;Canela-parda
32492;Ocotea odorifera;Preciosa
32492;Ocotea odorifera;Sassafrás-brasileiro
32492;Ocotea odorifera;Casca-preciosa
32492;Ocotea odorifera;Sassafrás-amarelo
32492;Ocotea odorifera;Canela
32492;Ocotea odorifera;Casca-cheirosa
32492;Ocotea odorifera;Sassafrás-do-brasil
32492;Ocotea odorifera;Sassafrás
32492;Ocotea odorifera;Louro-cheiroso
32492;Ocotea odorifera;Sassafrás-rajado
32492;Ocotea odorifera;Sassafrazinho
32492;Ocotea odorifera;Canela-cheirosa
32492;Ocotea odorifera;Sassafrás-preto
32492;Ocotea odorifera;Louro-sassafrás
32492;Ocotea odorifera;Louro-tapinhoã
32492;Ocotea odorifera;Canela-sassafrás
32492;Ocotea odorifera;Pau-funcho
32492;Ocotea odorifera;Imbuia
32492;Ocotea odorifera;Canela-funcho
32809;Ocotea opaca;Canela-da-bahia
36125;Ocotea opifera;Louro-de-cheiro
36125;Ocotea opifera;Louro-abacate
36125;Ocotea opifera;Caneleira-de-cheiro
36125;Ocotea opifera;Louro-branco
36125;Ocotea opifera;Louro
36125;Ocotea opifera;Canela-de-cheiro
36126;Ocotea organensis;Canela-goiaba
36126;Ocotea organensis;Canela-preta
36126;Ocotea organensis;Canela-parda
34938;Ocotea pauciflora;Canelinha
34938;Ocotea pauciflora;Louro-da-beira
34938;Ocotea pauciflora;Louro-da-várzea
2009413;Ocotea percurrens;Louro
32136;Ocotea pomaderroides;Canela
35516;Ocotea porosa;Canela-imbuia
35516;Ocotea porosa;Canela-preta
35516;Ocotea porosa;Canela-imbuia-escura
35516;Ocotea porosa;Canela-imbuia-vermelha
35516;Ocotea porosa;Imbuia-lisa
35516;Ocotea porosa;Imbuia-clara
35516;Ocotea porosa;Imbuia-zebrina
35516;Ocotea porosa;Imbuia-parda
35516;Ocotea porosa;Imbuia-amarela
35516;Ocotea porosa;Imbuia
35516;Ocotea porosa;Canela-embuia
35516;Ocotea porosa;Imbuia-brasina
35516;Ocotea porosa;Canela-broto
35516;Ocotea porosa;Imbuia-revessa
35516;Ocotea porosa;Imbuia-escura
35516;Ocotea porosa;Imbuia-preta
35516;Ocotea porosa;Embuia
35516;Ocotea porosa;Canela-de-imbuia
35516;Ocotea porosa;Imbuia-rajada
31863;Ocotea pretiosa;Canela
31863;Ocotea pretiosa;Preciosa
33411;Ocotea prolifera;Canela
33411;Ocotea prolifera;Canela-gigante
33688;Ocotea puberula;Guaicá
33688;Ocotea puberula;Amansa-besta
